t, PE, KE, TE,q1, q2,
0.240000, 628.088550, 37.787494, 665.876044,-0.835300, 1.491688,
0.240625, 628.012618, 38.154043, 666.166661,-0.835183, 1.494528,
0.241250, 627.938872, 38.532527, 666.471399,-0.835041, 1.497351,
0.241875, 627.867303, 38.922491, 666.789794,-0.834873, 1.500157,
0.242500, 627.797887, 39.323519, 667.121406,-0.834681, 1.502945,
0.243125, 627.730615, 39.735162, 667.465777,-0.834463, 1.505716,
0.243750, 627.665463, 40.157013, 667.822476,-0.834221, 1.508469,
0.244375, 627.602421, 40.588631, 668.191052,-0.833954, 1.511205,
0.245000, 627.541464, 41.029618, 668.571082,-0.833663, 1.513923,
0.245625, 627.482583, 41.479539, 668.962122,-0.833348, 1.516623,
0.246250, 627.425752, 41.938006, 669.363759,-0.833009, 1.519307,
0.246875, 627.370962, 42.404593, 669.775556,-0.832646, 1.521972,
0.247500, 627.318188, 42.878921, 670.197108,-0.832259, 1.524621,
0.248125, 627.267418, 43.360570, 670.627988,-0.831849, 1.527252,
0.248750, 627.218628, 43.849171, 671.067799,-0.831415, 1.529865,
0.249375, 627.171806, 44.344314, 671.516120,-0.830959, 1.532461,
0.250000, 627.126928, 44.845638, 671.972566,-0.830479, 1.535039,
0.250625, 627.083982, 45.352741, 672.436723,-0.829977, 1.537600,
0.251250, 627.042942, 45.865274, 672.908216,-0.829452, 1.540144,
0.251875, 627.003797, 46.382842, 673.386639,-0.828905, 1.542670,
0.252500, 626.966521, 46.905104, 673.871625,-0.828336, 1.545179,
0.253125, 626.931103, 47.431676, 674.362779,-0.827744, 1.547671,
0.253750, 626.897517, 47.962227, 674.859744,-0.827131, 1.550145,
0.254375, 626.865751, 48.496379, 675.362130,-0.826496, 1.552601,
0.255000, 626.835778, 49.033814, 675.869593,-0.825840, 1.555041,
0.255625, 626.807588, 49.574163, 676.381751,-0.825162, 1.557463,
0.256250, 626.781153, 50.117115, 676.898268,-0.824463, 1.559867,
0.256875, 626.756461, 50.662312, 677.418773,-0.823744, 1.562255,
0.257500, 626.733488, 51.209453, 677.942941,-0.823003, 1.564625,
0.258125, 626.712219, 51.758188, 678.470407,-0.822242, 1.566978,
0.258750, 626.692629, 52.308227, 679.000856,-0.821461, 1.569313,
0.259375, 626.674705, 52.859229, 679.533934,-0.820659, 1.571631,
0.260000, 626.658422, 53.410914, 680.069336,-0.819838, 1.573932,
0.260625, 626.643766, 53.962950, 680.606716,-0.818997, 1.576216,
0.261250, 626.630712, 54.515067, 681.145779,-0.818136, 1.578483,
0.261875, 626.619246, 55.066943, 681.686189,-0.817256, 1.580732,
0.262500, 626.609343, 55.618317, 682.227660,-0.816356, 1.582964,
0.263125, 626.600990, 56.168875, 682.769865,-0.815438, 1.585180,
0.263750, 626.594160, 56.718370, 683.312530,-0.814500, 1.587378,
0.264375, 626.588840, 57.266494, 683.855335,-0.813544, 1.589559,
0.265000, 626.585006, 57.813011, 684.398017,-0.812570, 1.591722,
0.265625, 626.582643, 58.357623, 684.940266,-0.811577, 1.593869,
0.266250, 626.581725, 58.900103, 685.481828,-0.810566, 1.595999,
0.266875, 626.582241, 59.440162, 686.022402,-0.809537, 1.598112,
0.267500, 626.584163, 59.977583, 686.561746,-0.808491, 1.600207,
0.268125, 626.587478, 60.512088, 687.099566,-0.807427, 1.602286,
0.268750, 626.592162, 61.043469, 687.635631,-0.806346, 1.604348,
0.269375, 626.598201, 61.571455, 688.169656,-0.805247, 1.606393,
0.270000, 626.605568, 62.095851, 688.701419,-0.804132, 1.608421,
0.270625, 626.614252, 62.616395, 689.230647,-0.803000, 1.610432,
0.271250, 626.624227, 63.132899, 689.757126,-0.801852, 1.612427,
0.271875, 626.635479, 63.645113, 690.280592,-0.800687, 1.614404,
0.272500, 626.647984, 64.152857, 690.800841,-0.799505, 1.616365,
0.273125, 626.661727, 64.655891, 691.317618,-0.798308, 1.618309,
0.273750, 626.676685, 65.154045, 691.830730,-0.797096, 1.620237,
0.274375, 626.692844, 65.647087, 692.339931,-0.795867, 1.622147,
0.275000, 626.710179, 66.134858, 692.845037,-0.794623, 1.624041,
0.275625, 626.728677, 66.617133, 693.345809,-0.793364, 1.625919,
0.276250, 626.748313, 67.093764, 693.842077,-0.792090, 1.627779,
0.276875, 626.769075, 67.564534, 694.333609,-0.790802, 1.629624,
0.277500, 626.790938, 68.029306, 694.820243,-0.789498, 1.631451,
0.278125, 626.813888, 68.487870, 695.301759,-0.788180, 1.633262,
0.278750, 626.837903, 68.940099, 695.778002,-0.786848, 1.635057,
0.279375, 626.862968, 69.385793, 696.248762,-0.785502, 1.636835,
0.280000, 626.889061, 69.824832, 696.713893,-0.784142, 1.638597,
0.280625, 626.916168, 70.257026, 697.173194,-0.782768, 1.640343,
0.281250, 626.944265, 70.682264, 697.626529,-0.781381, 1.642072,
0.281875, 626.973340, 71.100364, 698.073704,-0.779981, 1.643784,
0.282500, 627.003369, 71.511225, 698.514594,-0.778568, 1.645481,
0.283125, 627.034340, 71.914673, 698.949013,-0.777141, 1.647161,
0.283750, 627.066230, 72.310615, 699.376845,-0.775702, 1.648825,
0.284375, 627.099026, 72.698887, 699.797912,-0.774251, 1.650473,
0.285000, 627.132705, 73.079403, 700.212108,-0.772787, 1.652105,
0.285625, 627.167255, 73.452008, 700.619263,-0.771311, 1.653721,
0.286250, 627.202654, 73.816627, 701.019280,-0.769823, 1.655321,
0.286875, 627.238888, 74.173109, 701.411997,-0.768323, 1.656904,
0.287500, 627.275937, 74.521389, 701.797326,-0.766812, 1.658472,
0.288125, 627.313787, 74.861327, 702.175114,-0.765289, 1.660024,
0.288750, 627.352418, 75.192862, 702.545280,-0.763756, 1.661559,
0.289375, 627.391816, 75.515863, 702.907680,-0.762211, 1.663079,
0.290000, 627.431961, 75.830280, 703.262241,-0.760655, 1.664584,
0.290625, 627.472841, 76.135987, 703.608828,-0.759089, 1.666072,
0.291250, 627.514434, 76.432943, 703.947377,-0.757513, 1.667545,
0.291875, 627.556729, 76.721030, 704.277759,-0.755926, 1.669001,
0.292500, 627.599705, 77.000214, 704.599918,-0.754329, 1.670443,
0.293125, 627.643350, 77.270385, 704.913735,-0.752722, 1.671868,
0.293750, 627.687644, 77.531517, 705.219161,-0.751106, 1.673279,
0.294375, 627.732576, 77.783508, 705.516084,-0.749480, 1.674673,
0.295000, 627.778125, 78.026338, 705.804464,-0.747845, 1.676052,
0.295625, 627.824281, 78.259914, 706.084196,-0.746201, 1.677416,
0.296250, 627.871024, 78.484223, 706.355247,-0.744548, 1.678764,
0.296875, 627.918342, 78.699179, 706.617521,-0.742886, 1.680097,
0.297500, 627.966217, 78.904775, 706.870992,-0.741215, 1.681414,
0.298125, 628.014637, 79.100934, 707.115571,-0.739536, 1.682717,
0.298750, 628.063584, 79.287657, 707.351240,-0.737849, 1.684004,
0.299375, 628.113046, 79.464871, 707.577917,-0.736154, 1.685275,
0.300000, 628.163007, 79.632584, 707.795591,-0.734451, 1.686532,
0.300625, 628.213454, 79.790733, 708.004187,-0.732741, 1.687774,
0.301250, 628.264370, 79.939331, 708.203701,-0.731022, 1.689000,
0.301875, 628.315745, 80.078321, 708.394066,-0.729297, 1.690212,
0.302500, 628.367561, 80.207724, 708.575285,-0.727565, 1.691408,
0.303125, 628.419808, 80.327488, 708.747296,-0.725825, 1.692590,
0.303750, 628.472468, 80.437642, 708.910110,-0.724079, 1.693757,
0.304375, 628.525533, 80.538139, 709.063672,-0.722327, 1.694909,
0.305000, 628.578984, 80.629015, 709.207999,-0.720567, 1.696046,
0.305625, 628.632812, 80.710231, 709.343043,-0.718802, 1.697169,
0.306250, 628.687002, 80.781825, 709.468827,-0.717031, 1.698277,
0.306875, 628.741543, 80.843767, 709.585310,-0.715254, 1.699370,
0.307500, 628.796419, 80.896102, 709.692521,-0.713471, 1.700449,
0.308125, 628.851621, 80.938804, 709.790425,-0.711682, 1.701513,
0.308750, 628.907134, 80.971923, 709.879057,-0.709889, 1.702562,
0.309375, 628.962949, 80.995440, 709.958388,-0.708090, 1.703598,
0.310000, 629.019050, 81.009411, 710.028461,-0.706286, 1.704618,
0.310625, 629.075429, 81.013822, 710.089251,-0.704477, 1.705625,
0.311250, 629.132070, 81.008735, 710.140806,-0.702664, 1.706617,
0.311875, 629.188966, 80.994142, 710.183108,-0.700846, 1.707595,
0.312500, 629.246102, 80.970109, 710.216211,-0.699023, 1.708559,
0.313125, 629.303470, 80.936634, 710.240104,-0.697197, 1.709509,
0.313750, 629.361055, 80.893788, 710.254843,-0.695367, 1.710444,
0.314375, 629.418850, 80.841573, 710.260424,-0.693533, 1.711366,
0.315000, 629.476842, 80.780067, 710.256909,-0.691695, 1.712274,
0.315625, 629.535022, 80.709277, 710.244299,-0.689854, 1.713167,
0.316250, 629.593377, 80.629284, 710.222661,-0.688009, 1.714047,
0.316875, 629.651900, 80.540101, 710.192001,-0.686161, 1.714913,
0.317500, 629.710578, 80.441814, 710.152392,-0.684311, 1.715766,
0.318125, 629.769403, 80.334440, 710.103844,-0.682457, 1.716604,
0.318750, 629.828365, 80.218069, 710.046434,-0.680601, 1.717429,
0.319375, 629.887454, 80.092724, 709.980178,-0.678742, 1.718240,
0.320000, 629.946660, 79.958498, 709.905158,-0.676881, 1.719038,
0.320625, 630.005976, 79.815418, 709.821395,-0.675018, 1.719822,
0.321250, 630.065390, 79.663583, 709.728973,-0.673153, 1.720593,
0.321875, 630.124896, 79.503025, 709.627920,-0.671285, 1.721350,
0.322500, 630.184482, 79.333843, 709.518325,-0.669417, 1.722095,
0.323125, 630.244143, 79.156075, 709.400218,-0.667546, 1.722825,
0.323750, 630.303867, 78.969825, 709.273692,-0.665674, 1.723543,
0.324375, 630.363649, 78.775134, 709.138783,-0.663801, 1.724247,
0.325000, 630.423478, 78.572110, 708.995588,-0.661927, 1.724938,
0.325625, 630.483348, 78.360797, 708.844145,-0.660052, 1.725617,
0.326250, 630.543250, 78.141307, 708.684557,-0.658177, 1.726282,
0.326875, 630.603178, 77.913688, 708.516866,-0.656300, 1.726934,
0.327500, 630.663122, 77.678053, 708.341176,-0.654423, 1.727573,
0.328125, 630.723078, 77.434457, 708.157535,-0.652546, 1.728200,
0.328750, 630.783036, 77.183014, 707.966050,-0.650668, 1.728814,
0.329375, 630.842991, 76.923782, 707.766773,-0.648791, 1.729414,
0.330000, 630.902934, 76.656880, 707.559814,-0.646914, 1.730003,
0.330625, 630.962860, 76.382367, 707.345227,-0.645037, 1.730578,
0.331250, 631.022762, 76.100365, 707.123127,-0.643160, 1.731141,
0.331875, 631.082634, 75.810937, 706.893571,-0.641284, 1.731692,
0.332500, 631.142469, 75.514208, 706.656677,-0.639408, 1.732230,
0.333125, 631.202262, 75.210242, 706.412504,-0.637534, 1.732756,
0.333750, 631.262006, 74.899168, 706.161173,-0.635660, 1.733269,
0.334375, 631.321696, 74.581053, 705.902749,-0.633787, 1.733770,
0.335000, 631.381325, 74.256026, 705.637351,-0.631916, 1.734259,
0.335625, 631.440890, 73.924159, 705.365049,-0.630046, 1.734736,
0.336250, 631.500383, 73.585582, 705.085965,-0.628178, 1.735201,
0.336875, 631.559801, 73.240370, 704.800171,-0.626311, 1.735653,
0.337500, 631.619138, 72.888655, 704.507792,-0.624446, 1.736094,
0.338125, 631.678389, 72.530513, 704.208902,-0.622583, 1.736522,
0.338750, 631.737549, 72.166078, 703.903628,-0.620722, 1.736939,
0.339375, 631.796615, 71.795431, 703.592046,-0.618863, 1.737344,
0.340000, 631.855581, 71.418704, 703.274285,-0.617007, 1.737737,
0.340625, 631.914443, 71.035981, 702.950424,-0.615153, 1.738118,
0.341250, 631.973196, 70.647397, 702.620594,-0.613301, 1.738488,
0.341875, 632.031838, 70.253037, 702.284875,-0.611452, 1.738846,
0.342500, 632.090364, 69.853037, 701.943400,-0.609607, 1.739193,
0.343125, 632.148770, 69.447483, 701.596253,-0.607764, 1.739528,
0.343750, 632.207052, 69.036513, 701.243565,-0.605924, 1.739852,
0.344375, 632.265208, 68.620215, 700.885423,-0.604087, 1.740165,
0.345000, 632.323233, 68.198728, 700.521960,-0.602254, 1.740466,
0.345625, 632.381124, 67.772141, 700.153265,-0.600424, 1.740756,
0.346250, 632.438879, 67.340592, 699.779471,-0.598598, 1.741034,
0.346875, 632.496495, 66.904175, 699.400670,-0.596775, 1.741302,
0.347500, 632.553967, 66.463027, 699.016994,-0.594957, 1.741558,
0.348125, 632.611295, 66.017243, 698.628537,-0.593142, 1.741804,
0.348750, 632.668474, 65.566960, 698.235434,-0.591331, 1.742038,
0.349375, 632.725503, 65.112275, 697.837778,-0.589525, 1.742262,
0.350000, 632.782379, 64.653325, 697.435704,-0.587722, 1.742475,
0.350625, 632.839101, 64.190207, 697.029308,-0.585924, 1.742677,
0.351250, 632.895665, 63.723061, 696.618725,-0.584131, 1.742868,
0.351875, 632.952070, 63.251982, 696.204052,-0.582342, 1.743049,
0.352500, 633.008313, 62.777111, 695.785424,-0.580558, 1.743219,
0.353125, 633.064394, 62.298545, 695.362939,-0.578779, 1.743379,
0.353750, 633.120310, 61.816423, 694.936733,-0.577005, 1.743528,
0.354375, 633.176060, 61.330843, 694.506903,-0.575236, 1.743667,
0.355000, 633.231642, 60.841945, 694.073587,-0.573472, 1.743795,
0.355625, 633.287055, 60.349826, 693.636881,-0.571713, 1.743913,
0.356250, 633.342297, 59.854626, 693.196923,-0.569960, 1.744021,
0.356875, 633.397369, 59.356444, 692.753812,-0.568212, 1.744119,
0.357500, 633.452267, 58.855416, 692.307683,-0.566469, 1.744206,
0.358125, 633.506992, 58.351645, 691.858636,-0.564733, 1.744284,
0.358750, 633.561542, 57.845265, 691.406807,-0.563002, 1.744351,
0.359375, 633.615917, 57.336377, 690.952294,-0.561277, 1.744409,
0.360000, 633.670116, 56.825118, 690.495233,-0.559558, 1.744456,
0.360625, 633.724138, 56.311587, 690.035725,-0.557845, 1.744494,
0.361250, 633.777983, 55.795919, 689.573902,-0.556138, 1.744522,
0.361875, 633.831651, 55.278215, 689.109866,-0.554438, 1.744541,
0.362500, 633.885141, 54.758608, 688.643749,-0.552744, 1.744549,
0.363125, 633.938453, 54.237199, 688.175653,-0.551056, 1.744549,
0.363750, 633.991587, 53.714120, 687.705707,-0.549375, 1.744538,
0.364375, 634.044542, 53.189472, 687.234014,-0.547700, 1.744519,
0.365000, 634.097319, 52.663385, 686.760704,-0.546033, 1.744489,
0.365625, 634.149918, 52.135959, 686.285877,-0.544372, 1.744451,
0.366250, 634.202339, 51.607324, 685.809662,-0.542717, 1.744403,
0.366875, 634.254581, 51.077579, 685.332160,-0.541070, 1.744346,
0.367500, 634.306646, 50.546852, 684.853499,-0.539430, 1.744280,
0.368125, 634.358535, 50.015243, 684.373778,-0.537797, 1.744205,
0.368750, 634.410246, 49.482877, 683.893123,-0.536172, 1.744120,
0.369375, 634.461781, 48.949854, 683.411634,-0.534553, 1.744027,
0.370000, 634.513140, 48.416296, 682.929436,-0.532942, 1.743925,
0.370625, 634.564324, 47.882303, 682.446627,-0.531339, 1.743814,
0.371250, 634.615334, 47.347997, 681.963331,-0.529743, 1.743694,
0.371875, 634.666170, 46.813474, 681.479644,-0.528155, 1.743565,
0.372500, 634.716833, 46.278856, 680.995689,-0.526574, 1.743428,
0.373125, 634.767325, 45.744238, 680.511563,-0.525001, 1.743282,
0.373750, 634.817646, 45.209739, 680.027384,-0.523436, 1.743127,
0.374375, 634.867796, 44.675453, 679.543250,-0.521879, 1.742964,
0.375000, 634.917778, 44.141498, 679.059276,-0.520330, 1.742793,
0.375625, 634.967592, 43.607967, 678.575559,-0.518789, 1.742613,
0.376250, 635.017239, 43.074975, 678.092214,-0.517256, 1.742425,
0.376875, 635.066721, 42.542613, 677.609335,-0.515731, 1.742229,
0.377500, 635.116039, 42.010995, 677.127034,-0.514215, 1.742024,
0.378125, 635.165194, 41.480211, 676.645405,-0.512707, 1.741811,
0.378750, 635.214186, 40.950371, 676.164558,-0.511207, 1.741590,
0.379375, 635.263019, 40.421565, 675.684585,-0.509716, 1.741361,
0.380000, 635.311693, 39.893901, 675.205594,-0.508233, 1.741125,
0.380625, 635.360210, 39.367466, 674.727675,-0.506759, 1.740880,
0.381250, 635.408570, 38.842365, 674.250936,-0.505294, 1.740627,
0.381875, 635.456777, 38.318686, 673.775463,-0.503837, 1.740367,
0.382500, 635.504830, 37.796531, 673.301361,-0.502389, 1.740099,
0.383125, 635.552732, 37.275985, 672.828717,-0.500950, 1.739823,
0.383750, 635.600484, 36.757148, 672.357632,-0.499520, 1.739539,
0.384375, 635.648089, 36.240102, 671.888191,-0.498099, 1.739248,
0.385000, 635.695547, 35.724946, 671.420493,-0.496687, 1.738950,
0.385625, 635.742860, 35.211761, 670.954621,-0.495284, 1.738644,
0.386250, 635.790031, 34.700641, 670.490672,-0.493890, 1.738330,
0.386875, 635.837060, 34.191666, 670.028727,-0.492505, 1.738010,
0.387500, 635.883950, 33.684929, 669.568879,-0.491129, 1.737682,
0.388125, 635.930703, 33.180506, 669.111209,-0.489763, 1.737346,
0.388750, 635.977319, 32.678487, 668.655806,-0.488406, 1.737004,
0.389375, 636.023801, 32.178948, 668.202749,-0.487058, 1.736655,
0.390000, 636.070152, 31.681974, 667.752126,-0.485720, 1.736298,
0.390625, 636.116372, 31.187640, 667.304012,-0.484391, 1.735935,
0.391250, 636.162463, 30.696029, 666.858492,-0.483071, 1.735564,
0.391875, 636.208428, 30.207212, 666.415640,-0.481761, 1.735187,
0.392500, 636.254268, 29.721270, 665.975539,-0.480461, 1.734803,
0.393125, 636.299986, 29.238273, 665.538259,-0.479170, 1.734412,
0.393750, 636.345582, 28.758298, 665.103881,-0.477889, 1.734015,
0.394375, 636.391060, 28.281412, 664.672472,-0.476618, 1.733611,
0.395000, 636.436420, 27.807690, 664.244111,-0.475357, 1.733200,
0.395625, 636.481666, 27.337197, 663.818863,-0.474105, 1.732783,
0.396250, 636.526798, 26.870005, 663.396803,-0.472863, 1.732359,
0.396875, 636.571818, 26.406176, 662.977994,-0.471631, 1.731929,
0.397500, 636.616730, 25.945779, 662.562508,-0.470409, 1.731492,
0.398125, 636.661533, 25.488873, 662.150407,-0.469196, 1.731050,
0.398750, 636.706232, 25.035526, 661.741758,-0.467994, 1.730601,
0.399375, 636.750826, 24.585795, 661.336621,-0.466802, 1.730145,
0.400000, 636.795319, 24.139742, 660.935061,-0.465619, 1.729684,
0.400625, 636.839712, 23.697423, 660.537135,-0.464447, 1.729217,
0.401250, 636.884007, 23.258898, 660.142905,-0.463285, 1.728743,
0.401875, 636.928206, 22.824219, 659.752425,-0.462133, 1.728264,
0.402500, 636.972310, 22.393444, 659.365754,-0.460991, 1.727779,
0.403125, 637.016323, 21.966622, 658.982945,-0.459859, 1.727288,
0.403750, 637.060244, 21.543808, 658.604052,-0.458737, 1.726791,
0.404375, 637.104078, 21.125049, 658.229127,-0.457626, 1.726288,
0.405000, 637.147824, 20.710397, 657.858221,-0.456525, 1.725780,
0.405625, 637.191485, 20.299895, 657.491381,-0.455434, 1.725266,
0.406250, 637.235064, 19.893593, 657.128657,-0.454353, 1.724747,
0.406875, 637.278560, 19.491532, 656.770093,-0.453282, 1.724222,
0.407500, 637.321978, 19.093758, 656.415736,-0.452222, 1.723691,
0.408125, 637.365317, 18.700311, 656.065628,-0.451173, 1.723155,
0.408750, 637.408580, 18.311232, 655.719812,-0.450133, 1.722614,
0.409375, 637.451769, 17.926559, 655.378328,-0.449104, 1.722067,
0.410000, 637.494885, 17.546330, 655.041215,-0.448085, 1.721516,
0.410625, 637.537930, 17.170581, 654.708511,-0.447077, 1.720959,
0.411250, 637.580905, 16.799348, 654.380253,-0.446079, 1.720397,
0.411875, 637.623813, 16.432661, 654.056474,-0.445092, 1.719829,
0.412500, 637.666654, 16.070555, 653.737210,-0.444114, 1.719257,
0.413125, 637.709431, 15.713059, 653.422491,-0.443148, 1.718680,
0.413750, 637.752145, 15.360203, 653.112348,-0.442192, 1.718098,
0.414375, 637.794797, 15.012014, 652.806811,-0.441246, 1.717511,
0.415000, 637.837389, 14.668519, 652.505908,-0.440311, 1.716919,
0.415625, 637.879923, 14.329741, 652.209665,-0.439386, 1.716323,
0.416250, 637.922400, 13.995707, 651.918106,-0.438472, 1.715722,
0.416875, 637.964821, 13.666436, 651.631256,-0.437568, 1.715116,
0.417500, 638.007187, 13.341950, 651.349137,-0.436675, 1.714505,
0.418125, 638.049501, 13.022269, 651.071770,-0.435792, 1.713890,
0.418750, 638.091763, 12.707410, 650.799173,-0.434919, 1.713271,
0.419375, 638.133974, 12.397391, 650.531366,-0.434058, 1.712647,
0.420000, 638.176137, 12.092227, 650.268364,-0.433206, 1.712018,
0.420625, 638.218252, 11.791932, 650.010184,-0.432365, 1.711386,
0.421250, 638.260320, 11.496518, 649.756838,-0.431535, 1.710749,
0.421875, 638.302343, 11.205998, 649.508341,-0.430715, 1.710107,
0.422500, 638.344322, 10.920380, 649.264702,-0.429906, 1.709462,
0.423125, 638.386257, 10.639675, 649.025932,-0.429107, 1.708812,
0.423750, 638.428150, 10.363889, 648.792039,-0.428319, 1.708159,
0.424375, 638.470002, 10.093029, 648.563032,-0.427541, 1.707501,
0.425000, 638.511815, 9.827099, 648.338914,-0.426774, 1.706839,
0.425625, 638.553588, 9.566104, 648.119692,-0.426017, 1.706174,
0.426250, 638.595322, 9.310045, 647.905368,-0.425271, 1.705504,
0.426875, 638.637020, 9.058924, 647.695944,-0.424535, 1.704831,
0.427500, 638.678681, 8.812740, 647.491421,-0.423809, 1.704154,
0.428125, 638.720307, 8.571492, 647.291800,-0.423095, 1.703473,
0.428750, 638.761898, 8.335178, 647.097076,-0.422390, 1.702789,
0.429375, 638.803455, 8.103794, 646.907249,-0.421696, 1.702100,
